"","STU_ID","UWFGPA1stYear","Prior_Hours","StartMajor","ReStartMajor","Gender","Ethnicity","ReEthnicity","County","ReCounty","FirstMathCrs","ReFirstMathCrs","FirstMathCrsGrade","UWFHour1stTerm","UWFGPA1stTerm","Drop1stYear","GPA_HIGHSCHOOL","ENC1101","ENC1101grade","CHM2045","CHM2045grade","BSC2010","BSC2010grade","BSC2844","BSC2844grade","PSY2012","PSY2012grade","X","Cohort","Term","FirstTermCRSs","FristTermGrades","DEPTCode"
"57","114CC0438958F0686A298BA47F775A276222E63F",3.548484848,9,"Biomedical Sciences","Biomedical Sciences","F","White","White","ORAN","ORAN","MAC1147","MAC1147","A-",15,3.673333333,"Retained",3.97,"Others","Others","Others","Others","BSC2010","B","BSC2844","A","Others","Others",56,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_BSC2844_CRW2001_ENC1102","B_B+_A_A_A","BY_BY_BY_EF_EF"
"58","11552471F2369E0F7658DE60AD2E1D9444CDA270",3.117142857,0,"Computer Science","Computer Science","M","White","White","SANT","SANT","MAC1147","MAC1147","B-",13,2.838461538,"Retained",3.62,"ENC1101","A-","Others","Others","Others","Others","Others","Others","Others","Others",57,"2018_2018_2018","Fall 2018_Fall 2018_Fall 2018","CHM1020_COP2253_ENC1101","B_C_A-","CHM_SS_EF"
"59","118F530B9F708DEB12C11998BD125513ED258D77",3.139285714,0,"Computer Information Systems","Others","M","White","White","OKAL","OKAL","MAC1105C","MAC1105C","B-",13,3.069230769,"Retained",2.93,"ENC1101","B-","Others","Others","Others","Others","Others","Others","Others","Others",58,"2017_2017_2017","Fall 2017_Fall 2017_Fall 2017","AMH2010_ART1015C_ENC1101","B+_A-_B-","HIS_ART_EF"
"60","11A25746A4FEE21B786EAFC4C12444946F8C9769",0,0,"Biomedical Sciences","Biomedical Sciences","M","Two or More","Two or More","ESCA","ESCA","MAC1147","MAC1147","W",6,0,"Dropped",2.97,"ENC1101","NF","Others","Others","BSC2010","W","Others","Others","PSY2012","F",59,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","BSC2010_BSC2010L_ENC1101_PSY2012","W_W_NF_F","BY_BY_EF_PSY"
"61","121C91FD64F08E2F74BFCDF5BD060B53FAD3C84F",2.84375,0,"Computer Science","Computer Science","M","White","White","SANT","SANT","MAC1147","MAC1147","A-",13,2.453846154,"Retained",4.29,"ENC1101","B","Others","Others","Others","Others","Others","Others","Others","Others",60,"2018_2018_2018","Fall 2018_Fall 2018_Fall 2018","AMH2010_COP2253_ENC1101","C-_D_B","HIS_SS_EF"
"62","122CD0AA7B26E9117A440299E77938C3756C0E5A",3.706451613,3,"Mechanical Engineering","Mechanical Engineering","M","White","White","HILL","HILL","MAC2311","MAC2311","A",15,3.66,"Retained",4.44,"ENC1101","A","CHM2045","A","Others","Others","Others","Others","Others","Others",61,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","CHM2045_CHM2045L_EGS1006_ENC1101_IDH1040","A_A_A_A_C+","CHM_CHM_MEC_EF_HON"
"63","12460CFC5672F0FC131D0E35C7030807492CAA4E",3.345714286,0,"Biomedical Sciences","Biomedical Sciences","F","African American","African American","HERN","Others","MAC1105C","MAC1105C","A-",14,3.271428571,"Retained",3.84,"ENC1101","A","Others","Others","BSC2010","C","Others","Others","Others","Others",62,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_ENC1101_SYG2010","C_D_A_A","BY_BY_EF_ANT"
"64","12C271C37B35D7B917A007BDA0B04F742C49EC7A",3.888571429,32,"Mechanical Engineering","Mechanical Engineering","M","White","White","SANT","SANT","MAC2313","Others","A",14,3.85,"Retained",4.75,"Others","Others","CHM2045","A","Others","Others","Others","Others","Others","Others",63,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","CHM2045_CHM2045L_EGS4032_IDH1040","A_A_A_B+","CHM_CHM_ECP_HON"
"65","135022F4A423380C21BB5B6D84BF0448E88AA8CE",2.9375,6,"Biomedical Sciences","Biomedical Sciences","M","White","White","ESCA","ESCA","MAC1140","MAC1140","B+",14,3.214285714,"Retained",4.16,"ENC1101","A-","Others","Others","BSC2010","C","BSC2844","A","Others","Others",64,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","BSC2010_BSC2010L_BSC2844_CCJ2002_ENC1101","C_C_A_A_A-","BY_BY_BY_CJS_EF"
"66","13C1E293F8A9E2ED8E0692599477C7F812DE1581",2.45,0,"Information Technology","Information Technology","M","American Indian/Alaskan Native","Others","ESCA","ESCA","NoAttempt","NoAttempt","NoAttempt",12,2.15,"Retained",3.6,"Others","Others","Others","Others","Others","Others","Others","Others","PSY2012","D+",65,"2017_2017_2017","Fall 2017_Fall 2017_Fall 2017","CGS2570_COP2253_PSY2012","A_C_D+","SS_SS_PSY"
"67","13DDFFB0474271A6B674A1F9A3EE8FA1376919C6",3.36,22,"Environmental Management","Environmental Management","F","White","White","OKAL","OKAL","MAC1140","MAC1140","B-",13,3.230769231,"Retained",3.56,"Others","Others","Others","Others","Others","Others","Others","Others","Others","Others",66,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","ANT2000_BSC1005_BSC1005L_LIT2000","B_B+_B_A","ANT_BY_BY_EF"
"68","1401DA1D77CD3A54816AA38DBA7C32ED11B3320B",3.441935484,4,"Chemistry","Chemistry","F","Hispanic","Hispanic","LAKE","Others","MAC1147","MAC1147","B-",14,3.264285714,"Retained",2.3,"ENC1101","A","CHM2045","C+","Others","Others","Others","Others","Others","Others",67,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","AMH2020_CHM2045_CHM2045L_ENC1101","A_C+_A_A","HIS_CHM_CHM_EF"
"69","141CB025B8A55344F7BD365973997CF1FC771398",2,0,"Biology","Biology","M","White","White","WASH","Others","MAC1147","MAC1147","W",3,2,"Retained",3.29,"ENC1101","C","Others","Others","BSC2010","W","BSC2844","W","Others","Others",68,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","BSC2010_BSC2010L_BSC2844_ENC1101","W_W_W_C","BY_BY_BY_EF"
"70","142DF53A446A10D3218B781DBFF44F779200742A",0.98,4,"Mechanical Engineering","Mechanical Engineering","M","Two or More","Two or More","SANT","SANT","MAC1147","MAC1147","F",12,0.408333333,"Dropped",2.78,"ENC1101","NF","CHM2045","D+","Others","Others","Others","Others","Others","Others",69,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","CHM2045_CHM2045L_EGS1006_ENC1101","D+_F_D_NF","CHM_CHM_MEC_EF"
"71","143EA3E4C539065BD0289472E10E7262F4D88452",3.093939394,40,"Biomedical Sciences","Biomedical Sciences","M","Asian","Asian","ESCA","ESCA","NoAttempt","NoAttempt","NoAttempt",12,3.491666667,"Retained",4.58,"Others","Others","Others","Others","Others","Others","BSC2844","A","Others","Others",70,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","BSC2011_BSC2011L_BSC2844_CHM2046_CHM2046L","B_B_A_A_A","BY_BY_BY_CHM_CHM"
"72","154F9AD0193F37F2A57F0425C3198F1D54EC5C7E",3.390322581,28,"Computer Science","Computer Science","F","White","White","NFLA","NFLA","MAC1147","MAC1147","A",13,3.930769231,"Retained",4.06,"Others","Others","Others","Others","Others","Others","Others","Others","Others","Others",71,"2017_2017_2017","Fall 2017_Fall 2017_Fall 2017","CGS2060_COP2253_ENC1102","A-_A_A","SS_SS_EF"
"73","15A8437110BCCF6A6CA49847C84550138241B3D1",2.935714286,0,"Cybersecurity","Cybersecurity","M","African American","African American","PALM","Others","NoAttempt","NoAttempt","NoAttempt",14,2.935714286,"Dropped",2.45,"ENC1101","A","Others","Others","Others","Others","Others","Others","PSY2012","B-",72,"2017_2017_2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","CHM1032_COP2253_ENC1101_MSL1001_MSL1001_MSL1001_PSY2012","B-_C+_A_B_B_B_B-","CHM_SS_EF_MIS_MIS_MIS_PSY"
"74","165B09C0B48CCCF122666633AAF9AB04F3F5D359",3.078378378,36,"Biomedical Sciences","Biomedical Sciences","F","Hispanic","Hispanic","SANT","SANT","MAC1147","MAC1147","B",14,3.128571429,"Retained",3.81,"Others","Others","Others","Others","Others","Others","Others","Others","Others","Others",73,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2011_BSC2011L_ENC1102_HSC3535","B_B-_A-_B","BY_BY_EF_AHLS"
"75","16B696305C7A6DE00FE7BE9A91F0BACB28739555",3.023076923,27,"Mechanical Engineering","Mechanical Engineering","M","White","White","SANT","SANT","MAC2313","Others","A-",12,3.583333333,"Retained",4.02,"Others","Others","CHM2045","B+","Others","Others","Others","Others","Others","Others",74,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","CHM2045_CHM2045L_EGS1006_LIT2000","B+_A_C+_A","CHM_CHM_MEC_EF"
"76","16CFAD8D95B2A71E87B69E013C5918D03CF81D2B",0.923076923,47,"Cybersecurity","Cybersecurity","M","White","White","SANT","SANT","MAC2312","MAC2312","F",13,0.923076923,"Dropped",3.93,"Others","Others","Others","Others","Others","Others","Others","Others","Others","Others",75,"2018_2018_2018","Fall 2018_Fall 2018_Fall 2018","CIS2530_COP2334_DSC4013","D_F_B","SS_SS_CJS"
"77","17865C957468A0C8DD333BD43CA5CFF29B84E00C",2.323076923,0,"Computer Engineering","Computer Engineering","M","White","White","NFLA","NFLA","MAC1147","MAC1147","C+",13,2.323076923,"Dropped",3.5,"ENC1101","B","Others","Others","Others","Others","Others","Others","PSY2012","D+",76,"2017_2017_2017","Fall 2017_Fall 2017_Fall 2017","CHM1020_ENC1101_PSY2012","B-_B_D+","CHM_EF_PSY"
"78","17A723A82DE9F10136356DAA63CD103A5BD711AD",2.933333333,11,"Biomedical Sciences","Biomedical Sciences","F","Hispanic","Hispanic","DADE","Others","MAC1105C","MAC1105C","B",12,2.333333333,"Retained",2.4,"ENC1101","B","Others","Others","BSC2010","D","BSC2844","A","Others","Others",77,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_BSC2844_ENC1101_SLS1109","D_F_A_B_W","BY_BY_BY_EF_SLS"
"79","17CB1CCAAE2E7241C0BCBBED2569C9A6AA057F53",3.053846154,60,"Cybersecurity","Cybersecurity","M","Not Reported","Not Reported","SANT","SANT","MAC1147","MAC1147","A-",13,3.053846154,"Dropped",4.28,"Others","Others","Others","Others","Others","Others","Others","Others","Others","Others",78,"2018_2018_2018","Fall 2018_Fall 2018_Fall 2018","BUL3130_COP2334_COP3014","A_B_D+","AF_SS_SS"
"80","17EC40C0C3B1266D92D29B3FE41B8EA054935EF7",2.342307692,6,"Biology","Biology","M","White","White","SANT","SANT","MAC1105C","MAC1105C","C-",14,2.442857143,"Retained",4.05,"Others","Others","Others","Others","BSC2010","C","Others","Others","PSY2012","B-",79,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","BSC2010_BSC2010L_LIT2000_PSY2012","C_D+_A_B-","BY_BY_EF_PSY"
"81","18436012B9F43BC53EDABFF8CCD7897E5FDF3E4B",2.425,6,"Information Technology","Information Technology","M","White","White","ESCA","ESCA","MAC1147","MAC1147","W",12,2.425,"Dropped",3.76,"ENC1101","B-","Others","Others","Others","Others","Others","Others","Others","Others",80,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","CGS2570_COP2253_ENC1101_MUL2010_PHI2603","D_W_B-_A_C","SS_SS_EF_MUS_PR"
"82","1847CD981C9275B08264AF4470A92DFBDC88F89E",3.616666667,22,"Mechanical Engineering","Mechanical Engineering","M","African American","African American","ESCA","ESCA","MAC2312","MAC2312","B+",16,3.575,"Retained",4.18,"Others","Others","CHM2045","A","Others","Others","Others","Others","Others","Others",81,"2017_2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","ART1015C_CHM2045_CHM2045L_EGS1006_PHY2048_PHY2048L","A_A_A_A_B_B","ART_CHM_CHM_MEC_PHY_PHY"
"83","18943122CA883A05537901F5F1F4C14E95939528",2.894736842,28,"Mechanical Engineering","Mechanical Engineering","M","White","White","ESCA","ESCA","MAC2312","MAC2312","C",12,3.008333333,"Retained",4.26,"Others","Others","CHM2045","A-","Others","Others","Others","Others","Others","Others",82,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","CHM2045_CHM2045L_EGS1006_IDH1040","A-_A_A_B","CHM_CHM_MEC_HON"
"84","18AEAA284521E96539A995195A639096E4BA653A",2.685185185,41,"Electrical Engineering","Electrical Engineering","M","White","White","SANT","SANT","MAC1147","MAC1147","C+",12,2.516666667,"Retained",4.02,"Others","Others","CHM2045","C-","Others","Others","Others","Others","Others","Others",83,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","CHM2045_CHM2045L_EGS1006_EGS4032","C-_C_A_B+","CHM_CHM_MEC_ECP"
"85","18E94638A8E2CA8559EF05394EF53F4061BD17FF",2.684,0,"Mechanical Engineering","Mechanical Engineering","M","Non-Resident Alien","Others","OKAL","OKAL","MAC1147","MAC1147","C",13,2.530769231,"Retained",2.9,"Others","Others","CHM2045","C","Others","Others","Others","Others","Others","Others",84,"2017_2017_2017","Fall 2017_Fall 2017_Fall 2017","CHM2045_FIN2104_LIT2000","C_B_B+","CHM_AF_EF"
"86","1966E6881D9D748697739AF824412D7FAD51599E",3.844,10,"Electrical Engineering","Electrical Engineering","M","White","White","SANT","SANT","MAC1147","MAC1147","A",12,4,"Retained",4.68,"Others","Others","CHM2045","A","Others","Others","Others","Others","PSY2012","A",85,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","CHM2045_CHM2045L_EGS1006_PSY2012","A_A_A_A","CHM_CHM_MEC_PSY"
"87","19F67EB7419057E62619FA9E7293B25E0F66D6B5",3.048717949,0,"Cybersecurity","Cybersecurity","M","White","White","NFLA","NFLA","MAC1147","MAC1147","B+",13,3.461538462,"Retained",3.28,"ENC1101","B+","Others","Others","Others","Others","Others","Others","Others","Others",86,"2018_2018_2018","Fall 2018_Fall 2018_Fall 2018","CGS2060_COP2253_ENC1101","A_B+_B+","SS_SS_EF"
"88","1A80AB743EE28DCC4393566D99B918E1BCCB3C23",3.503125,22,"Computer Information Systems","Others","M","White","White","ESCA","ESCA","MAC2312","MAC2312","A",14,3.078571429,"Retained",4.39,"Others","Others","Others","Others","Others","Others","Others","Others","Others","Others",87,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","CIS2530_IDH1040_PHY2048_PHY2048L","B_C_B-_A","SS_HON_PHY_PHY"
"89","1AC71ABA2AD3BCC0B5F0E90E66D83C17428B0C35",3.528571429,10,"Software Design & Development","Software Design & Development","M","Asian","Asian","SANT","SANT","NoAttempt","NoAttempt","NoAttempt",13,3.584615385,"Retained",4.2,"Others","Others","CHM2045","A","Others","Others","Others","Others","Others","Others",88,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","CHM2045_CHM2045L_COP2334_ENC1102","A_A-_A_B","CHM_CHM_SS_EF"
"90","1AC72C431429F392664ACF3E0864D957ABAF6B28",2.260714286,0,"Marine Biology","Marine Biology","M","Not Reported","Not Reported","SANT","SANT","MAC1147","MAC1147","C-",14,1.842857143,"Retained",3.81,"ENC1101","C+","Others","Others","BSC2010","D+","Others","Others","PSY2012","C+",89,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","BSC2010_BSC2010L_ENC1101_PSY2012","D+_D+_C+_C+","BY_BY_EF_PSY"
"91","1AF429635024049E0F1772B4AFD1DBE8A2C6DA8D",2.952631579,12,"Computer Science","Computer Science","M","African American","African American","ESCA","ESCA","MAC1147","MAC1147","B+",16,3.31875,"Retained",3.19,"Others","Others","Others","Others","Others","Others","Others","Others","Others","Others",90,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","COP2253_ENC1102_INR2002_MUH2930","B_B+_B_A","SS_EF_GOV_MUS"
"92","1B354C9B197C5964E25CA6D44485DC4775FA177F",2.704761905,0,"Mechanical Engineering","Mechanical Engineering","M","African American","African American","NFLA","NFLA","MAC1147","MAC1147","C",15,2.386666667,"Retained",2.79,"ENC1101","B-","CHM2045","D+","Others","Others","Others","Others","PSY2012","B-",91,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","CHM2045_CHM2045L_EGS1006_ENC1101_PSY2012","D+_A-_A_B-_B-","CHM_CHM_MEC_EF_PSY"
"93","1B3BE3620D69B759E0CAB62457201410CBFED7E5",3.117241379,0,"Marine Biology","Marine Biology","M","White","White","ESCA","ESCA","MAC1147","MAC1147","C",14,2.585714286,"Retained",3.91,"ENC1101","B","Others","Others","BSC2010","C+","Others","Others","Others","Others",92,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","ANT2000_BSC2010_BSC2010L_ENC1101","B_C+_B+_B","ANT_BY_BY_EF"
"94","1BAAB5EF7628800699137E682B208A68F103C682",3.3,33,"Mechanical Engineering","Mechanical Engineering","M","White","White","PASC","PASC","MAC1147","MAC1147","B-",16,3.3,"Retained",3.66,"Others","Others","CHM2045","W","Others","Others","Others","Others","Others","Others",93,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","ARH1000_BCN4701_CHM2045_EGS4032_LIT2000","B_A_W_B_A","ART_LPS_CHM_ECP_EF"
"95","1BB2A9AF15AB4A6D26DAF11B472DC58DDF711506",2.408333333,3,"Biomedical Sciences","Biomedical Sciences","M","White","White","BAY","BAY","MAC1105","MAC1105","C+",13,2.307692308,"Retained",3.52,"ENC1101","C","Others","Others","BSC2010","C","Others","Others","Others","Others",94,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","BSC2010_BSC2010L_DEP2004_ENC1101","C_B_B-_C","BY_BY_PSY_EF"
"96","1C024E1E9D1E352A16799B284B28EEDA63021B25",3.6075,3,"Cybersecurity","Cybersecurity","M","White","White","NFLA","NFLA","MAC1147","MAC1147","B+",14,3.371428571,"Retained",3.93,"Others","Others","Others","Others","Others","Others","Others","Others","PSY2012","A",95,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","AFR1101_AFR1101L_COP2334_LIT2000_PSY2012","A_XX_B-_B+_A","AFR_AFR_SS_EF_PSY"
"97","1C168A46E8F0ACDDCF2964E416C5D10327C525E7",3.259090909,13,"Mechanical Engineering","Mechanical Engineering","M","White","White","ESCA","ESCA","MAC2311","MAC2311","C",15,3.16,"Retained",4.09,"ENC1101","A","CHM2045","B","Others","Others","Others","Others","Others","Others",96,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","CHM2045_CHM2045L_EGS1006_ENC1101_SPM2010","B_B+_A_A_A-","CHM_CHM_MEC_EF_LPS"
"98","1C17AD55A4E6D2006FCDFFC230D341622F31EC0C",2.716666667,7,"Biomedical Sciences","Biomedical Sciences","F","Two or More","Two or More","DUVA","DUVA","MAC1147","MAC1147","F",11,1.545454545,"Retained",3.61,"Others","Others","CHM2045","W","Others","Others","Others","Others","PSY2012","A",97,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","CHM2045_CHM2045L_PSY2012_PSY2012_SYG2000","W_C_A_A_D","CHM_CHM_PSY_PSY_ANT"
"99","1C1DE34A6D05B09C27C2DD3ACE39B6AC9A117027",2.267857143,11,"Marine Biology","Marine Biology","M","White","White","CITR","Others","MAC1105C","MAC1105C","F",12,0.666666667,"Retained",3.02,"ENC1101","C","Others","Others","BSC2010","F","BSC2844","C","Others","Others",98,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_BSC2844_ENC1101","F_F_C_C","BY_BY_BY_EF"
"100","1C231F6F15D8EA6C5209A3794DF31A593D1887F8",3.934210526,26,"Marine Biology","Marine Biology","F","White","White","SANT","SANT","MAC1147","MAC1147","A",13,3.946153846,"Retained",4,"Others","Others","Others","Others","Others","Others","BSC2844","A","Others","Others",99,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2011_BSC2011L_BSC2844_CHM2046_CHM2046L","A_B+_A_A_A","BY_BY_BY_CHM_CHM"
"101","1CC60FB2F48DAD319C4E63E88CD8AAFB47A4A2F4",2.851851852,16,"Mechanical Engineering","Mechanical Engineering","M","White","White","OKAL","OKAL","MAC1147","MAC1147","B+",13,3.476923077,"Retained",4.4,"Others","Others","CHM2045","B","Others","Others","Others","Others","PSY2012","A",100,"2017_2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","AFR1101_AFR1101L_CHM2045_CHM2045L_EGS1006_PSY2012","A_XX_B_B_A_A","AFR_AFR_CHM_CHM_MEC_PSY"
"102","1D19D4B5DFFC112B1DAEBEB8C2BA7DC5BDF0A436",3.090909091,13,"Computer Science","Computer Science","M","Asian","Asian","OKAL","OKAL","MAC2312","MAC2312","C",14,3.078571429,"Retained",3.37,"ENC1101","A","Others","Others","Others","Others","Others","Others","Others","Others",101,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","COP2253_ENC1101_PHY2048_PHY2048L","A_A_B-_B","SS_EF_PHY_PHY"
"103","1E125B8A2407A8DE38DD23D57899D9D231B7AEC5",3.388461538,34,"Cybersecurity","Cybersecurity","M","White","White","ESCA","ESCA","MAC2312","MAC2312","A",13,3.469230769,"Retained",3.56,"Others","Others","Others","Others","Others","Others","Others","Others","Others","Others",102,"2017_2017_2017","Fall 2017_Fall 2017_Fall 2017","ART1015C_CIS2530_COP2253","B_B-_A","ART_SS_SS"
"104","1E2B636029A17FD03FBF0524E27AE5F3F5F1605C",3.5,9,"Interdiscip Science-UNDECLARED","Others","F","Two or More","Two or More","LEON","Others","NoAttempt","NoAttempt","NoAttempt",12,3.5,"Dropped",3.39,"Others","Others","Others","Others","Others","Others","Others","Others","PSY2012","A-",103,"2018_2018_2018","Fall 2018_Fall 2018_Fall 2018","ANT2100_LIT2000_PSY2012","A_B+_A-","ANT_EF_PSY"
"105","1E3F227AB09D346A61BE921E12B3996A446D519F",3.282857143,12,"Computer Science","Computer Science","M","White","White","SANT","SANT","MAC1147","MAC1147","A-",13,3.7,"Retained",3.76,"Others","Others","Others","Others","Others","Others","Others","Others","PSY2012","A-",104,"2018_2018_2018","Fall 2018_Fall 2018_Fall 2018","CIS2530_LIT2000_PSY2012","A-_A-_A-","SS_EF_PSY"
"106","1F75D1A60555825D2B66817858AB7692AFFD2A34",3.45,3,"Marine Biology","Marine Biology","F","White","White","NFLA","NFLA","MAC1105C","MAC1105C","A-",14,3.264285714,"Retained",3.6,"ENC1101","A-","Others","Others","BSC2010","C+","Others","Others","PSY2012","B+",105,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_ENC1101_PSY2012","C+_B_A-_B+","BY_BY_EF_PSY"
"107","20339670920362B46A6B682ACE6459D69C66BF4C",2,4,"Computer Science","Computer Science","M","White","White","ST J","Others","MAC1105C","MAC1105C","W",3,0,"Dropped",2.74,"Others","Others","Others","Others","Others","Others","Others","Others","Others","Others",106,"2018_2018_2018","Fall 2018_Fall 2018_Fall 2018","COP2253_ECO2013_ENC1102","W_F_W","SS_ME_EF"
"108","20E4DC994BF094AECAF7B4D5A5846745E218E883",2.945454545,16,"Marine Biology","Marine Biology","F","White","White","LAKE","Others","MAC1105","MAC1105","W",11,2.945454545,"Dropped",4.2,"Others","Others","Others","Others","BSC2010","C","BSC2844","A","Others","Others",107,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","ANT2000_BSC2010_BSC2010L_BSC2844_PHI2010","B-_C_C+_A_A","ANT_BY_BY_BY_PR"
