"","UNIV_ROW_ID","CRSNAME1","CRSNAME2","CRSNAME3","CRSNAME4","CRSNAME5","CRSNAME6","CRSNAME7","CRSNAME8","CRSNAME9","Credit1","Credit2","Credit3","Credit4","Credit5","Credit6","Credit7","Credit8","Credit9","CRSgrade1","CRSgrade2","CRSgrade3","CRSgrade4","CRSgrade5","CRSgrade6","CRSgrade7","CRSgrade8","CRSgrade9","COHORT_YEAR","TERM_START","TERM_TO_USE","STU_RECENT_ADM_DT","HOURS_BROUGHT_TO_UNIVERSITY","ENTRY_PROGRAM_CODE","ENTRY_PROGRAM","ENTRY_COLLEGE","ENTRY_DEPARTMENT_CODE","ENTRY_DEPARTMENT","AREA_OF_STRATEGIC_EMPHASIS","PSE","GENDER","ETHNICITY","AGE_AT_ENTRY","COUNTY","COUNTY_GROUP","STATE","STATE_GROUP","NATION","NATION_GROUP","HONORS_STUDENT","FIRST_GENERATION_STUDENT","Stu_MilitaryVetBenefitDesc","MILITARY_VET_BENEFITS","Stu_MilitaryStatusDesc","MILITARY_STATUS","DISABILITY","ATHLETE","GPA_HIGHSCHOOL","APPLICANT_TIER","HIGH_SCHOOL_NAME","FIRST_FALL_PELL","FIRST_FALL_PELL_AMOUNT","FIRST_FALL_BRIGHT_FUTURES","FIRST_FALL_BRIGHT_FUTURES_AMOUNT","FIRST_FALL_ANY_LOANS","FIRST_FALL_ANY_LOANS_AMOUNT","FIRST_FALL_NEED_BASED_LOANS","FIRST_FALL_NEED_BASED_LOANS_AMOUNT","FIRST_FALL_NON_NEED_BASED_LOANS","FIRST_FALL_NON_NEED_BASED_LOANS_AMOUNT","SUBMITTED_ACT","ACT_SCORE","ACT_PROPORTION","SUBMITTED_SAT","SAT_SCORE","SAT_PROPORTION","BEST_TEST","AP_CREDITS","ATTENDED_SECOND_FALL_TERM","GPA_ENTERING_SECOND_FALL","APR","FIRST_FALL_GPA","NOTES"
"41",970366140,"ECO2023","ISM3011","ISM3235","MAC2233","","","","","","3","3","3","3","","","","","","C","B","A","C","","","","","",20152016,201505,201508,201508,61,"U-MIS-BSBA00","Management Information Systems","COB","Management Info Systems","Management Information Systems","STEM","YES","Male","White",18,"Escambia","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.55,2,"Escambia Virtual Academy","No",0,"Yes",1236,"No",0,"No",0,"No",0,"Yes",28.5,0.765625,"No",0,0,"ACT",0,"Yes",2.9625,"Yes",2.75,""
"42",970366162,"ANT2000","CHM1032","ENC1101","MUH2930","SLS1990","","","","","3","3","3","3","1","","","","","B","B+","B","B-","B-","","","","",20152016,201505,201508,201508,6,"U-EGT-BS-01","Building Construction","CEPS","Building Construction","Building Construction","STEM","YES","Male","White",18,"Okaloosa","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.45,3,"Choctawhatchee High School","No",0,"Yes",1001,"Yes",2721,"No",0,"Yes",2721,"Yes",24.75,0.648437,"No",0,0,"ACT",0,"Yes",2.868,"Yes",2.976923,""
"43",970366171,"BSC2011","BSC2011L","BSC2844","HLP2081","HSC3555","IDH1040","","","","3","1","1","3","3","3","","","","A","A","A","A","A","A","","","",20152016,201505,201508,201508,75,"U-BLY-BS-01","Pre-Professional","HMCSE","Biology","Biology","STEM","YES","Male","White",19,"Okaloosa","Tri-County","Florida","Florida","United States","USA","Yes","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.7,1,"Baker High School","No",0,"Yes",1442,"No",0,"No",0,"No",0,"Yes",31.5,0.859375,"No",0,0,"ACT",0,"Yes",4,"Yes",4,""
"44",970366188,"BSC2010","BSC2010L","ENC1101","MAC1140","SPC2608","","","","","3","1","3","3","3","","","","","B","A","B-","A","A-","","","","",20152016,201505,201508,201508,0,"U-BLY-BS-01","Pre-Professional","HMCSE","Biology","Biology","STEM","YES","Male","Hispanic",19,"Escambia","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",2.73,4,"Pensacola Christian Academy","No",0,"Yes",2002,"No",0,"No",0,"No",0,"Yes",28.5,0.765625,"Yes",1070,0.558333,"ACT",0,"Yes",3.290625,"Yes",3.4,""
"45",970366767,"ACG3082","IDH1040","Mar-23","POS3424","POS3608","","","","","3","3","3","3","3","","","","","B","B+","D","A-","C+","","","","",20152016,201505,201505,201505,65,"U-ACC-BSBA01","Professional Accountancy","COB","Accounting","Accounting","Gap Analysis","YES","Male","Hispanic",19,"Santa Rosa","Tri-County","Florida","Florida","United States","USA","Yes","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.95,1,"Navarre High School","Yes",713,"Yes",1545,"Yes",9165,"Yes",6093,"Yes",3072,"Yes",30.25,0.820312,"No",0,0,"ACT",22,"Yes",2.953333,"Yes",2.66,""
"46",970367177,"GEB1011","MAT1033","","","","","","","","3","4","","","","","","","","A-","B+","","","","","","","",20152016,201505,201505,201505,23,"U-THE-BA-00","Theatre","CASSH","Theatre","Theatre","Not Available","NO","Female","Non-Resident Alien",21,"Non-USA","Non-Florida/Alabama","Non-USA","Non-USA","China","Non-USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.29,3,"Non-Florida High School","No",0,"No",0,"No",0,"No",0,"No",0,"No",NA,0,"No",NA,0,"NONE",0,"Yes",3.513725,"Yes",3.5,""
"47",970368176,"ENC1101","GER1120C","MAT1033","PLA2013","SYG2000","","","","","3","4","4","3","3","","","","","A","A-","B","A","A","","","","",20152016,201505,201508,201508,0,"U-POL-BA-00","Political Science","CASSH","Government","Government","Not Available","NO","Female","Hispanic",20,"Escambia","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","Yes","No",4.23,3,"Palmetto Ridge High School","Yes",10652,"No",0,"Yes",10888,"Yes",6928,"Yes",3960,"No",0,0,"Yes",1000,0.5,"SAT",0,"Yes",3.807894,"Yes",3.694117,""
"48",970368472,"CCJ3014","ETD2320","PHI2603","SOW2192","","","","","","3","3","3","3","","","","","","C","A","A-","A","","","","","",20152016,201505,201508,201508,60,"U-PSY-BA-00","Psychology","UKCOH","Psychology","Psychology","Not Available","NO","Male","Not Reported",21,"Santa Rosa","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.09,2,"Pace High School","Yes",5776,"No",0,"No",0,"No",0,"No",0,"No",0,0,"Yes",1250,0.708333,"SAT",0,"Yes",3.425,"Yes",3.425,""
"49",970371208,"ANT2000","BSC1005","BSC1005L","MAT1033","PSY2012","","","","","3","2","1","4","3","","","","","B","C","F","D","C+","","","","",20152016,201505,201508,201508,3,"U-PSY-BA-00","Psychology","UKCOH","Psychology","Psychology","Not Available","NO","Female","White",18,"Non-Florida","Alabama Counties","Alabama","Alabama","United States","USA","No","No","Survivors' and Dependents' Educational Assistance","Receiving Benefits","Eligible Dependent","Military Status","No","No",3.39,3,"Non-Florida High School","Yes",2026,"No",0,"Yes",15972,"Yes",3464,"Yes",12508,"Yes",24.75,0.648437,"No",0,0,"ACT",3,"Yes",2.63,"Yes",1.838461,""
"50",970371801,"CHM2045","CHM2045L","EUH1001","MAC1140","PHI2603","","","","","3","1","3","3","3","","","","","C","B-","B-","C+","B","","","","",20152016,201505,201508,201508,6,"U-EEG-BSEE00","Electrical Engineering","HMCSE","Electrical & Computer Engineer","Electrical and Computer Engineering","STEM","YES","Male","White",18,"Escambia","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.71,3,"West Florida HS Advanced Tech","No",0,"Yes",1001,"No",0,"No",0,"No",0,"Yes",26.25,0.695312,"No",0,0,"ACT",6,"Yes",2.632258,"Yes",2.515384,""
"51",970372142,"ENC1101","EUH1001","FIN2104","HSC3535","","","","","","3","3","3","3","","","","","","B+","B+","B-","B","","","","","",20162017,201605,201608,201608,0,"U-BLY-BS-01","Pre-Professional","HMCSE","Biology","Biology","STEM","YES","Female","White",21,"Escambia","Tri-County","Florida","Florida","United States","USA","No","No","Not Receiving Benefits","Not Receiving Benefits","Veteran (Service Date Unknown)","Military Status","No","No",3.2,3,"Aletheia Christian Academy","Yes",5816,"Yes",1848,"No",0,"No",0,"No",0,"Yes",27.25,0.726562,"No",0,0,"ACT",0,"Yes",3.233333,"Yes",3.075,""
"52",970372396,"BSC2010","BSC2010L","BSC2844","CHM2045","CHM2045L","MAC1140","","","","3","1","1","3","1","3","","","","A","A","A","A","A","A","","","",20162017,201605,201605,201605,27,"U-BLY-BS-00","General Biology","HMCSE","Biology","Biology","STEM","YES","Female","White",21,"Escambia","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.43,2,"J M Tate High School","No",0,"No",0,"Yes",3711,"Yes",3711,"No",0,"Yes",25.25,0.664062,"No",0,0,"ACT",12,"Yes",4,"Yes",4,""
"53",970374531,"CHM2045","CHM2045L","ENC1101","PHI2010","REL1300","","","","","3","1","3","3","3","","","","","NF","NF","W","W","W","","","","",20152016,201505,201505,201505,0,"U-BLY-BS-01","Pre-Professional","HMCSE","Biology","Biology","STEM","YES","Male","White",20,"Escambia","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.03,5,"J M Tate High School","No",0,"No",0,"No",0,"No",0,"No",0,"No",0,0,"Yes",1030,0.525,"SAT",0,"No",0,"No",0,""
"54",970375780,"BSC1085","BSC1085L","HSC3535","PET2824","PET3344C","","","","","3","1","3","3","3","","","","","B","B","B","A","A","","","","",20192020,201905,201908,201908,45,"U-EXS-BS-00","Exercise Science","UKCOH","Movement Sciences and Health","Movement Sciences and Health","STEM","YES","Male","White",24,"Santa Rosa","Tri-County","Florida","Florida","United States","USA","No","No","Post-9/11 GI Bill","Receiving Benefits","Veteran (Service on or after 9-11-2001)","Military Status","No","No",4.34,2,"Pace High School","Yes",6196,"No",0,"No",0,"No",0,"No",0,"Yes",25.25,0.664062,"No",0,0,"ACT",0,"Yes",3.78,"Yes",3.461538,""
"55",970376510,"ARH1000","ENC1101","EVR2001","MAT1033","SLS1990","","","","","3","3","3","4","3","","","","","B","B","B-","D","A","","","","",20162017,201605,201608,201608,6,"U-UNDECIDED","Undecided Undergraduate","UNA","Unassigned","Unassigned","Not Available","NO","Female","Two or More",19,"Escambia","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.29,3,"Booker T Washington HS","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",25.5,0.671875,"Yes",980,0.483333,"ACT",3,"Yes",3.003571,"Yes",2.63125,""
"56",970376667,"EEL4834","EGS1006","EGS4032","MAC2311","MUH2930","","","","","3","1","3","4","3","","","","","C","A","F","B-","D","","","","",20152016,201505,201508,201508,42,"U-EEG-BSEE00","Electrical Engineering","HMCSE","Electrical & Computer Engineer","Electrical and Computer Engineering","STEM","YES","Male","White",20,"Santa Rosa","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.44,1,"Pace High School","No",0,"Yes",4326,"No",0,"No",0,"No",0,"Yes",28.5,0.765625,"No",0,0,"ACT",0,"No",1.7,"No",1.7,""
"57",970377160,"ENC1102","ESC2000","MAC1105","POS2041","","","","","","3","3","3","3","","","","","","C-","F","C-","D","","","","","",20152016,201505,201505,201505,6,"U-POL-BA-01","Pre-Law","CASSH","Government","Government","Not Available","NO","Male","Hispanic",19,"Sarasota","Other Florida Counties","Florida","Florida","United States","USA","No","No","Other","Receiving Benefits","Reservist","Military Status","No","No",2.88,4,"Riverview High School","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",24.75,0.648437,"Yes",1110,0.591666,"ACT",0,"No",1.5,"No",1.1,""
"58",970377606,"MAN3025","Mar-23","Mar-70","Mar-90","","","","","","3","3","3","3","","","","","","W","W","W","W","","","","","",20152016,201505,201508,201508,25,"U-MAR-BSBA02","Global Marketing","COB","Marketing","Marketing","Not Available","NO","Male","White",19,"Santa Rosa","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.87,5,"Gulf Breeze High School","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",22.5,0.578125,"Yes",1200,0.666666,"SAT",0,"No",NA,"No",NA,""
"59",970377897,"BSC1005","BSC1005L","ENC1101","INR2002","MAC1105","MUH2930","","","","2","1","3","3","3","3","","","","C","C","C","D+","D","B-","","","",20152016,201505,201505,201505,4,"U-POL-BA-01","Pre-Law","CASSH","Government","Government","Not Available","NO","Female","White",19,"Escambia","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.17,4,"Pensacola Christian Academy","No",0,"No",0,"Yes",5442,"No",0,"Yes",5442,"Yes",23.5,0.609375,"Yes",900,0.416666,"ACT",0,"Yes",2.003125,"Yes",1.8,""
"60",970378257,"CHM2045","CHM2045L","ENC1101","MAC1140","PSY2012","","","","","3","1","3","3","3","","","","","B","B+","A-","A","C","","","","",20152016,201505,201508,201508,0,"U-CPE-BSCE00","Computer Engineering","HMCSE","Electrical & Computer Engineer","Electrical and Computer Engineering","STEM","YES","Male","Non-Resident Alien",19,"Escambia","Tri-County","Florida","Florida","Russia","Non-USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.5,NA,"Non-Florida High School","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",19,0.46875,"No",0,0,"ACT",0,"No",3.184615,"No",3.184615,""
"61",970378616,"ENC1101","GEB1011","MAT1033","PSY2012","SLS1990","","","","","3","3","4","3","1","","","","","F","F","NF","F","F","","","","",20152016,201505,201508,201508,0,"U-BUM-BSBA00","Management","COB","Management","Management","Not Available","NO","Female","Two or More",20,"Santa Rosa","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3,5,"Pace High School","Yes",8664,"No",0,"Yes",8166,"Yes",5196,"Yes",2970,"Yes",16.25,0.382812,"No",0,0,"ACT",0,"Yes",2.282352,"Yes",0,""
"62",970379138,"CGS2570","COP2253","ENC1102","POS2041","","","","","","3","3","3","3","","","","","","A-","B","C+","C","","","","","",20162017,201605,201608,201608,9,"U-INF-BS-02","Network Systems Operations","HMCSE","Information Technology","Information Technology","STEM","YES","Male","White",27,"Bay","Other Florida Counties","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",2.44,5,"Panama City Marine Institute","Yes",5816,"No",0,"Yes",9400,"Yes",3464,"Yes",5936,"Yes",24.5,0.640625,"No",0,0,"ACT",0,"Yes",2.985714,"Yes",2.75,""
"63",970381643,"BSC2311","COM4110","COP2253","MAC1140","","","","","","3","3","3","3","","","","","","A","A","A","B+","","","","","",20152016,201505,201508,201508,61,"U-CPS-BS-03","Software Engineering","HMCSE","Computer Science","Computer Science","STEM","YES","Male","Hispanic",19,"Santa Rosa","Tri-County","Florida","Florida","United States","USA","No","No","Survivors' and Dependents' Educational Assistance","Receiving Benefits","Eligible Dependent","Military Status","No","No",4.05,2,"Milton High School","No",0,"Yes",1848,"Yes",7420,"No",0,"Yes",7420,"Yes",27.75,0.742187,"No",0,0,"ACT",0,"Yes",3.738709,"Yes",3.825,""
"64",970381699,"BSC1085","BSC1085L","ENC1101","LIT2000","STA2023","","","","","3","1","3","3","3","","","","","A","A","A","A-","A","","","","",20152016,201505,201508,201508,3,"U-NUR-BSN-01","BSN","UKCOH","Nursing","Nursing","Health","YES","Female","White",20,"Santa Rosa","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.72,2,"Trinitas Christian School","No",0,"Yes",3003,"No",0,"No",0,"No",0,"Yes",26.75,0.710937,"Yes",1160,0.633333,"ACT",0,"Yes",3.657142,"Yes",3.930769,""
"65",970381992,"ENC1101","MAC1114","MAC1140","MUH2930","","","","","","3","3","3","3","","","","","","B","A","A","B","","","","","",20152016,201505,201508,201508,0,"U-MAT-BS-00","Mathematics","HMCSE","Mathematics and Statistics","Mathematics and Statistics","STEM","YES","Male","Non-Resident Alien",20,"Non-USA","Non-Florida/Alabama","Non-USA","Non-USA","China","Non-USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",0,1,"Non-Florida High School","No",0,"No",0,"No",0,"No",0,"No",0,"No",NA,0,"No",NA,0,"NONE",0,"Yes",3.709677,"Yes",3.5,""
"66",970382222,"ART1015C","COP2334","ENC1101","MAC1990","","","","","","3","3","3","3","","","","","","B","C","C","D","","","","","",20162017,201605,201608,201608,0,"U-CPS-BS-00","Computer Science","HMCSE","Computer Science","Computer Science","STEM","YES","Male","White",20,"Santa Rosa","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.65,4,"Wharton High School","No",0,"No",0,"No",0,"No",0,"No",0,"No",0,0,"Yes",1080,0.566666,"SAT",0,"No",NA,"No",2,""
"67",970382319,"BSC2010","BSC2010L","ENC1101","MAC1990","PSY2012","","","","","3","1","3","3","3","","","","","W","C+","A","A-","B","","","","",20162017,201605,201608,201608,0,"U-ISC-BS-01","Pre-Pharmacy","UKCOH","Medical Laboratory Sciences","Medical Laboratory Sciences","STEM","YES","Male","Two or More",23,"Escambia","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.07,5,"Milton High School","Yes",11632,"No",0,"Yes",10888,"Yes",6928,"Yes",3960,"Yes",19.25,0.476562,"No",0,0,"ACT",0,"Yes",3.308695,"Yes",3.44,""
"68",970382556,"ART1015C","BSC2010","BSC2010L","BSC2844","MAC1114","PHI2103","","","","3","3","1","1","3","3","","","","A-","B","A","A","W","A","","","",20152016,201505,201508,201508,25,"U-BLY-BS-00","General Biology","HMCSE","Biology","Biology","STEM","YES","Female","White",19,"Escambia","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.89,3,"Booker T Washington HS","No",0,"No",0,"Yes",2722,"Yes",1732,"Yes",990,"Yes",22.25,0.570312,"No",0,0,"ACT",3,"Yes",3.528571,"Yes",3.645454,""
"69",970382568,"ART1301C","ART2203C","ENC1102","EUH1001","MAT1033","","","","","3","3","3","3","4","","","","","A","A-","A","A","A","","","","",20152016,201505,201505,201505,9,"U-FAR-BFA-11","Graphic Design","CASSH","Art and Design","Art and Design","Not Available","NO","Male","Hispanic",21,"Palm Beach","Other Florida Counties","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.6,3,"Boca Raton Comm High School","No",0,"No",0,"No",0,"No",0,"No",0,"No",0,0,"Yes",1120,0.6,"SAT",0,"Yes",3.975675,"Yes",3.94375,""
"70",970383066,"CHM2045","CHM2045L","","","","","","","","3","1","","","","","","","","A","A","","","","","","","",20152016,201505,201508,201508,43,"U-PHY-BS-00","Physics","HMCSE","Physics","Physics","STEM","YES","Male","White",19,"Santa Rosa","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.68,1,"Pace High School","No",0,"Yes",2884,"No",0,"No",0,"No",0,"Yes",29,0.78125,"No",0,0,"ACT",13,"Yes",4,"Yes",4,""
"71",970383213,"AMH2010","CHM2045","CHM2045L","ENC1101","MAC2311","","","","","3","3","1","3","4","","","","","A-","B","B","A","A","","","","",20162017,201605,201608,201608,36,"U-MEC-BSME00","Mechanical Engineering","HMCSE","Mechanical Engineering","Mechanical Engineering","STEM","YES","Male","White",19,"Santa Rosa","Tri-County","Florida","Florida","United States","USA","Yes","No","Not Receiving Benefits","Not Receiving Benefits","Eligible Dependent","Military Status","No","No",4.32,2,"Navarre High School","No",0,"Yes",1848,"No",0,"No",0,"No",0,"Yes",25.5,0.671875,"No",0,0,"ACT",0,"Yes",3.285483,"Yes",2.866666,""
"72",970383256,"BSC1085","PHI2010","","","","","","","","3","3","","","","","","","","A","A-","","","","","","","",20152016,201505,201508,201508,39,"U-ANT-BA-02","Archaeology","CASSH","Anthropology","Anthropology","Not Available","NO","Female","White",18,"Escambia","Tri-County","Florida","Florida","United States","USA","Yes","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.63,2,"J M Tate High School","No",0,"Yes",3296,"Yes",5442,"No",0,"Yes",5442,"Yes",29,0.78125,"No",0,0,"ACT",24,"Yes",3.835,"Yes",3.75625,""
"73",970384154,"ANT2000","ENC1101","GEB1011","MAC1140","","","","","","3","3","3","3","","","","","","C+","A","B+","A","","","","","",20152016,201505,201508,201508,0,"U-EEG-BSEE00","Electrical Engineering","HMCSE","Electrical & Computer Engineer","Electrical and Computer Engineering","STEM","YES","Male","Non-Resident Alien",19,"Escambia","Tri-County","Florida","Florida","Egypt","Non-USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4,NA,"Non-Florida High School","No",0,"No",0,"No",0,"No",0,"No",0,"No",NA,0,"No",NA,0,"NONE",0,"Yes",3.617647,"Yes",3.4,""
"74",970384428,"AMH2010","CHM2045","CHM2045L","ENC1102","MAC1105","","","","","3","3","1","3","3","","","","","A-","B-","B","A","A","","","","",20162017,201605,201605,201605,61,"U-BLY-BS-01","Pre-Professional","HMCSE","Biology","Biology","STEM","YES","Female","White",18,"Escambia","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.2,2,"Not Available","No",0,"Yes",4944,"No",0,"No",0,"No",0,"Yes",28.5,0.765625,"Yes",1260,0.716666,"ACT",3,"Yes",3.695348,"Yes",3.575,""
